Node caption	Entailment Unit	EU_id					Node_check	Comments
								
collapsed node #1 : 1 entailment unit(s) before editing								
	Chaotic check in	[277071.txt_1_1]						
								
collapsed node #2 : 2 entailment unit(s) before editing								
	Queues too long	[213508.txt_4_2]						
	queues were too long	[156303.txt_1_2]						
								
collapsed node #3 : 2 entailment unit(s) before editing								
	Do n't let people not required to be in a queue	[473384.txt_7_0]						
	Do n't let people not required to queue up	[473384.txt_8_0]						
								
collapsed node #4 : 1 entailment unit(s) before editing								
	Do n't let people not required to waste others time	[473384.txt_9_0]						
								
collapsed node #5 : 1 entailment unit(s) before editing								
	Would welcome priority boarding for pushchairs	[511484.txt_2_0]						
								
collapsed node #6 : 1 entailment unit(s) before editing								
	Chaotic check in at Moonport	[277071.txt_1_0]						
								
collapsed node #7 : 1 entailment unit(s) before editing								
	too much queue at customs	[451113.txt_6_0]						
								
collapsed node #8 : 1 entailment unit(s) before editing								
	The check in procedure at Frownville station was unclear	[317673.txt_4_0]						
								
collapsed node #9 : 1 entailment unit(s) before editing								
	More space at check - in	[121566.txt_1_0]						
								
collapsed node #10 : 1 entailment unit(s) before editing								
	Insufficient shopping opportunities once through security	[52781.txt_6_0]						
								
collapsed node #11 : 1 entailment unit(s) before editing								
	it gets like a cattle market	[121566.txt_2_0]						
								
collapsed node #12 : 1 entailment unit(s) before editing								
	better organization in controlling the passports in Stars Bridge	[217842.txt_7_0]						
								
collapsed node #13 : 2 entailment unit(s) before editing								
	It makes people tense	[423940.txt_11_0]						
	little space to queue	[431092.txt_2_0]						
								
collapsed node #14 : 1 entailment unit(s) before editing								
	better organization in controlling the passports	[217842.txt_7_1]						
								
collapsed node #15 : 1 entailment unit(s) before editing								
	improve boarding Stars Bridge	[7.txt_3_0]						
								
collapsed node #16 : 1 entailment unit(s) before editing								
	improve boarding	[7.txt_3_1]						
								
collapsed node #17 : 1 entailment unit(s) before editing								
	The same for the space in Frowntown	[423940.txt_12_0]						
								
collapsed node #18 : 1 entailment unit(s) before editing								
	you have to wait longer as new people join the line from the sides	[423940.txt_2_0]						
								
collapsed node #19 : 1 entailment unit(s) before editing								
	Queues too long for something to eat	[213508.txt_4_1]						
								
collapsed node #20 : 1 entailment unit(s) before editing								
	slow	[277071.txt_4_1]						
								
collapsed node #21 : 1 entailment unit(s) before editing								
	Queues too long for something to eat at St Peter	[213508.txt_4_0]						
								
collapsed node #22 : 1 entailment unit(s) before editing								
	very slow	[277071.txt_4_0]						
								
collapsed node #23 : 1 entailment unit(s) before editing								
	Check in queues were too long today	[156303.txt_1_0]						
								
collapsed node #24 : 1 entailment unit(s) before editing								
	Very slow through security	[431092.txt_1_0]						
								
collapsed node #25 : 1 entailment unit(s) before editing								
	Check in queues were too long	[156303.txt_1_1]						
								
collapsed node #26 : 1 entailment unit(s) before editing								
	slow through security	[431092.txt_1_1]						
								
collapsed node #27 : 1 entailment unit(s) before editing								
	Better queuing space in Stars Bridge between passport control and security	[423940.txt_1_0]						
								
collapsed node #28 : 1 entailment unit(s) before editing								
	The check in procedure was unclear	[317673.txt_4_1]						
								
								
Source	#EU in src	->	Target	#EU in tgt	Decision	#FG edges	Decision_new	Comments
								
node pair #1:								
Chaotic check in	1	->	Queues too long	2	No	0	0	
Queues too long	2	->	Chaotic check in	1	No	0	0	"too long does not mean lack of order (chaotic), check-in is not entailed, queues can be for boarding, security etc"
								
node pair #2:								
Chaotic check in	1	->	Do n't let people not required to queue up	2	No	0	0	
Do n't let people not required to queue up	2	->	Chaotic check in	1	No	0	0	"check-in is not entailed, queues can be for boarding, security etc"
								
node pair #3:								
Chaotic check in	1	->	Do n't let people not required to waste others time	1	No	0	0	
Do n't let people not required to waste others time	1	->	Chaotic check in	1	No	0	0	
								
node pair #4:								
Chaotic check in	1	->	Would welcome priority boarding for pushchairs	1	No	0	0	
Would welcome priority boarding for pushchairs	1	->	Chaotic check in	1	No	0	0	
								
node pair #5:								
Chaotic check in at Moonport	1	->	Chaotic check in	1	Yes	1	1	
Chaotic check in	1	->	Chaotic check in at Moonport	1	No	-1	0	
								
node pair #6:								
Chaotic check in	1	->	too much queue at customs	1	No	0	0	
too much queue at customs	1	->	Chaotic check in	1	No	0	0	
								
node pair #7:								
The check in procedure at Frownville station was unclear	1	->	Chaotic check in	1	Yes	0	0	unclear (=some confusion) does not entail chaotic (=complete confusion)
Chaotic check in	1	->	The check in procedure at Frownville station was unclear	1	No	0	0	
								
node pair #8:								
Chaotic check in	1	->	More space at check - in	1	No	0	0	
More space at check - in	1	->	Chaotic check in	1	No	0	0	not enough space does not entail chaotic
								
node pair #9:								
Chaotic check in	1	->	Insufficient shopping opportunities once through security	1	No	0	0	
Insufficient shopping opportunities once through security	1	->	Chaotic check in	1	No	0	0	
								
node pair #10:								
Chaotic check in	1	->	it gets like a cattle market	1	No	0	1	"chaotic entails cattle market, I think. It gets like a cattle market = smth gets like a cattle market and thus can be considered entailed by check-in "
it gets like a cattle market	1	->	Chaotic check in	1	No	0	0	
								
node pair #11:								
Chaotic check in	1	->	better organization in controlling the passports in Stars Bridge	1	No	0	0	
better organization in controlling the passports in Stars Bridge	1	->	Chaotic check in	1	No	0	0	
								
node pair #12:								
Chaotic check in	1	->	little space to queue	2	Yes	0	0	
little space to queue	2	->	Chaotic check in	1	No	0	0	
								
node pair #13:								
Chaotic check in	1	->	better organization in controlling the passports	1	No	0	0	
better organization in controlling the passports	1	->	Chaotic check in	1	No	0	0	
								
node pair #14:								
Chaotic check in	1	->	improve boarding Stars Bridge	1	No	0	0	
improve boarding Stars Bridge	1	->	Chaotic check in	1	No	0	0	
								
node pair #15:								
Chaotic check in	1	->	improve boarding	1	No	0	0	
improve boarding	1	->	Chaotic check in	1	No	0	0	
								
node pair #16:								
Chaotic check in	1	->	The same for the space in Frowntown	1	No	0	0	
The same for the space in Frowntown	1	->	Chaotic check in	1	No	0	0	
								
node pair #17:								
Chaotic check in	1	->	you have to wait longer as new people join the line from the sides	1	No	0	0	
you have to wait longer as new people join the line from the sides	1	->	Chaotic check in	1	No	0	0	"check-in is not entailed, queues can be for boarding, security etc"
								
node pair #18:								
Chaotic check in	1	->	Queues too long for something to eat	1	No	0	0	
Queues too long for something to eat	1	->	Chaotic check in	1	No	0	0	
								
node pair #19:								
Chaotic check in	1	->	slow	1	No	0	0	
slow	1	->	Chaotic check in	1	No	0	0	
								
node pair #20:								
Chaotic check in	1	->	Queues too long for something to eat at St Peter	1	No	0	0	
Queues too long for something to eat at St Peter	1	->	Chaotic check in	1	No	0	0	
								
node pair #21:								
Chaotic check in	1	->	very slow	1	No	0	0	
very slow	1	->	Chaotic check in	1	No	0	0	
								
node pair #22:								
Chaotic check in	1	->	Check in queues were too long today	1	No	0	0	
Check in queues were too long today	1	->	Chaotic check in	1	No	0	0	long does not entail chaos
								
node pair #23:								
Chaotic check in	1	->	Very slow through security	1	No	0	0	
Very slow through security	1	->	Chaotic check in	1	No	0	0	
								
node pair #24:								
Chaotic check in	1	->	Check in queues were too long	1	No	0	0	
Check in queues were too long	1	->	Chaotic check in	1	No	0	0	
								
node pair #25:								
Chaotic check in	1	->	slow through security	1	No	0	0	
slow through security	1	->	Chaotic check in	1	No	0	0	
								
node pair #26:								
Chaotic check in	1	->	Better queuing space in Stars Bridge between passport control and security	1	No	0	0	
Better queuing space in Stars Bridge between passport control and security	1	->	Chaotic check in	1	No	0	0	
								
node pair #27:								
Chaotic check in	1	->	The check in procedure was unclear	1	Yes	0	0	
The check in procedure was unclear	1	->	Chaotic check in	1	Yes	1	0	
								
node pair #28:								
Queues too long	2	->	Do n't let people not required to queue up	2	No	0	0	
Do n't let people not required to queue up	2	->	Queues too long	2	No	0	0	"I think it's not about long, but about order vs mess"
								
node pair #29:								
Queues too long	2	->	Do n't let people not required to waste others time	1	No	0	0	
Do n't let people not required to waste others time	1	->	Queues too long	2	No	0	0	
								
node pair #30:								
Queues too long	2	->	Would welcome priority boarding for pushchairs	1	No	0	0	
Would welcome priority boarding for pushchairs	1	->	Queues too long	2	No	0	0	
								
node pair #31:								
Queues too long	2	->	Chaotic check in at Moonport	1	No	0	0	
Chaotic check in at Moonport	1	->	Queues too long	2	No	0	0	
								
node pair #32:								
Queues too long	2	->	too much queue at customs	1	No	0	0	
too much queue at customs	1	->	Queues too long	2	No	0	1	
								
node pair #33:								
Queues too long	2	->	The check in procedure at Frownville station was unclear	1	No	0	0	
The check in procedure at Frownville station was unclear	1	->	Queues too long	2	No	0	0	
								
node pair #34:								
Queues too long	2	->	More space at check - in	1	No	0	0	
More space at check - in	1	->	Queues too long	2	No	0	0	
								
node pair #35:								
Queues too long	2	->	Insufficient shopping opportunities once through security	1	No	0	0	
Insufficient shopping opportunities once through security	1	->	Queues too long	2	No	0	0	
								
node pair #36:								
Queues too long	2	->	it gets like a cattle market	1	No	0	0	"I think cattle market means disorder, not the length of the queues"
it gets like a cattle market	1	->	Queues too long	2	No	0	0	
								
node pair #37:								
Queues too long	2	->	better organization in controlling the passports in Stars Bridge	1	No	0	0	
better organization in controlling the passports in Stars Bridge	1	->	Queues too long	2	No	0	0	
								
node pair #38:								
Queues too long	2	->	little space to queue	2	No	0	0	
little space to queue	2	->	Queues too long	2	No	0	0	
								
node pair #39:								
Queues too long	2	->	better organization in controlling the passports	1	No	0	0	
better organization in controlling the passports	1	->	Queues too long	2	No	0	0	
								
node pair #40:								
Queues too long	2	->	improve boarding Stars Bridge	1	No	0	0	
improve boarding Stars Bridge	1	->	Queues too long	2	No	0	0	
								
node pair #41:								
Queues too long	2	->	improve boarding	1	No	0	0	
improve boarding	1	->	Queues too long	2	No	0	0	
								
node pair #42:								
Queues too long	2	->	The same for the space in Frowntown	1	No	0	0	
The same for the space in Frowntown	1	->	Queues too long	2	No	0	0	
								
node pair #43:								
Queues too long	2	->	you have to wait longer as new people join the line from the sides	1	No	0	0	
you have to wait longer as new people join the line from the sides	1	->	Queues too long	2	No	0	0	"I think the customer is complaining about disorder, not about the length of the queues"
								
node pair #44:								
Queues too long	2	->	Queues too long for something to eat	1	No	-1	0	
Queues too long for something to eat	1	->	Queues too long	2	No	1	1	
								
node pair #45:								
Queues too long	2	->	slow	1	No	0	1	queues too long means wasting a lot of time = slow
slow	1	->	Queues too long	2	No	0	0	
								
node pair #46:								
Queues too long	2	->	Queues too long for something to eat at St Peter	1	No	-1	0	
Queues too long for something to eat at St Peter	1	->	Queues too long	2	No	1	1	
								
node pair #47:								
Queues too long	2	->	very slow	1	No	0	0	"I think it entails just slow, not very slow. Queues extremely long or smth would entail very slow"
very slow	1	->	Queues too long	2	No	0	0	
								
node pair #48:								
Queues too long	2	->	Check in queues were too long today	1	No	-1	0	
Check in queues were too long today	1	->	Queues too long	2	No	1	1	
								
node pair #49:								
Queues too long	2	->	Very slow through security	1	No	0	0	
Very slow through security	1	->	Queues too long	2	No	0	0	"maybe the queue is short, but the security check per person is slow"
								
node pair #50:								
Queues too long	2	->	Check in queues were too long	1	No	-1	0	
Check in queues were too long	1	->	Queues too long	2	No	1	1	
								
node pair #51:								
Queues too long	2	->	slow through security	1	No	0	0	
slow through security	1	->	Queues too long	2	No	0	0	
								
node pair #52:								
Queues too long	2	->	Better queuing space in Stars Bridge between passport control and security	1	No	0	0	
Better queuing space in Stars Bridge between passport control and security	1	->	Queues too long	2	No	0	0	
								
node pair #53:								
Queues too long	2	->	The check in procedure was unclear	1	No	0	0	
The check in procedure was unclear	1	->	Queues too long	2	No	0	0	
								
node pair #54:								
Do n't let people not required to queue up	2	->	Do n't let people not required to waste others time	1	Yes	0	1	
Do n't let people not required to waste others time	1	->	Do n't let people not required to queue up	2	Yes	0	0	
								
node pair #55:								
Do n't let people not required to queue up	2	->	Would welcome priority boarding for pushchairs	1	No	0	0	
Would welcome priority boarding for pushchairs	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #56:								
Do n't let people not required to queue up	2	->	Chaotic check in at Moonport	1	No	0	0	
Chaotic check in at Moonport	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #57:								
Do n't let people not required to queue up	2	->	too much queue at customs	1	No	0	0	
too much queue at customs	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #58:								
Do n't let people not required to queue up	2	->	The check in procedure at Frownville station was unclear	1	No	0	0	
The check in procedure at Frownville station was unclear	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #59:								
Do n't let people not required to queue up	2	->	More space at check - in	1	No	0	0	
More space at check - in	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #60:								
Do n't let people not required to queue up	2	->	Insufficient shopping opportunities once through security	1	No	0	0	
Insufficient shopping opportunities once through security	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #61:								
Do n't let people not required to queue up	2	->	it gets like a cattle market	1	No	0	1	I think the customer complains on the lack of order => cattle market
it gets like a cattle market	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #62:								
Do n't let people not required to queue up	2	->	better organization in controlling the passports in Stars Bridge	1	No	0	0	
better organization in controlling the passports in Stars Bridge	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #63:								
Do n't let people not required to queue up	2	->	little space to queue	2	Yes	0	0	
little space to queue	2	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #64:								
Do n't let people not required to queue up	2	->	better organization in controlling the passports	1	No	0	0	
better organization in controlling the passports	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #65:								
Do n't let people not required to queue up	2	->	improve boarding Stars Bridge	1	No	0	0	
improve boarding Stars Bridge	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #66:								
Do n't let people not required to queue up	2	->	improve boarding	1	No	0	0	"boarding not entailed, queues can be at check-in, security etc "
improve boarding	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #67:								
Do n't let people not required to queue up	2	->	The same for the space in Frowntown	1	No	0	0	
The same for the space in Frowntown	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #68:								
Do n't let people not required to queue up	2	->	you have to wait longer as new people join the line from the sides	1	No	0	0	
you have to wait longer as new people join the line from the sides	1	->	Do n't let people not required to queue up	2	No	0	0	"these new people are required, I guess, if it takes time to deal with them"
								
node pair #69:								
Do n't let people not required to queue up	2	->	Queues too long for something to eat	1	No	0	0	
Queues too long for something to eat	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #70:								
Do n't let people not required to queue up	2	->	slow	1	Yes	0	0	"not-required people don't take time, just cause disorder"
slow	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #71:								
Do n't let people not required to queue up	2	->	Queues too long for something to eat at St Peter	1	No	0	0	
Queues too long for something to eat at St Peter	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #72:								
Do n't let people not required to queue up	2	->	very slow	1	No	0	0	
very slow	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #73:								
Do n't let people not required to queue up	2	->	Check in queues were too long today	1	No	0	0	
Check in queues were too long today	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #74:								
Do n't let people not required to queue up	2	->	Very slow through security	1	No	0	0	
Very slow through security	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #75:								
Do n't let people not required to queue up	2	->	Check in queues were too long	1	No	0	0	
Check in queues were too long	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #76:								
Do n't let people not required to queue up	2	->	slow through security	1	No	0	0	
slow through security	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #77:								
Do n't let people not required to queue up	2	->	Better queuing space in Stars Bridge between passport control and security	1	No	0	0	
Better queuing space in Stars Bridge between passport control and security	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #78:								
Do n't let people not required to queue up	2	->	The check in procedure was unclear	1	No	0	0	
The check in procedure was unclear	1	->	Do n't let people not required to queue up	2	No	0	0	
								
node pair #79:								
Do n't let people not required to waste others time	1	->	Would welcome priority boarding for pushchairs	1	No	0	0	
Would welcome priority boarding for pushchairs	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #80:								
Do n't let people not required to waste others time	1	->	Chaotic check in at Moonport	1	No	0	0	
Chaotic check in at Moonport	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #81:								
Do n't let people not required to waste others time	1	->	too much queue at customs	1	No	0	0	
too much queue at customs	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #82:								
Do n't let people not required to waste others time	1	->	The check in procedure at Frownville station was unclear	1	No	0	0	
The check in procedure at Frownville station was unclear	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #83:								
Do n't let people not required to waste others time	1	->	More space at check - in	1	No	0	0	
More space at check - in	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #84:								
Do n't let people not required to waste others time	1	->	Insufficient shopping opportunities once through security	1	No	0	0	
Insufficient shopping opportunities once through security	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #85:								
Do n't let people not required to waste others time	1	->	it gets like a cattle market	1	No	0	0	
it gets like a cattle market	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #86:								
Do n't let people not required to waste others time	1	->	better organization in controlling the passports in Stars Bridge	1	No	0	0	
better organization in controlling the passports in Stars Bridge	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #87:								
Do n't let people not required to waste others time	1	->	little space to queue	2	Yes	0	0	
little space to queue	2	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #88:								
Do n't let people not required to waste others time	1	->	better organization in controlling the passports	1	No	0	0	
better organization in controlling the passports	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #89:								
Do n't let people not required to waste others time	1	->	improve boarding Stars Bridge	1	No	0	0	
improve boarding Stars Bridge	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #90:								
Do n't let people not required to waste others time	1	->	improve boarding	1	No	0	0	
improve boarding	1	->	Do n't let people not required to waste others time	1	No	0	0	
								
node pair #91:								
