Node caption	Entailment Unit	EU_id					Node_check	Comments
								
collapsed node #1 : 2 entailment unit(s) before editing								
	Allow name changes on tickets	[17.txt_1_0]						
	Name changes on tickets should be allowed	[8.txt_1_1]						
								
collapsed node #2 : 2 entailment unit(s) before editing								
	More flexible tickets	[21.txt_4_0]						
	more ticket flexibility	[10.txt_2_0]						
								
collapsed node #3 : 1 entailment unit(s) before editing								
	More cheap tickets deals at odd moments ,	[29.txt_1_2]						
								
collapsed node #4 : 1 entailment unit(s) before editing								
	Introduce a season ticket	[37.txt_1_1]						
								
collapsed node #5 : 1 entailment unit(s) before editing								
	Cannot retrieve tickets	[11.txt_5_3]						
								
collapsed node #6 : 1 entailment unit(s) before editing								
	Introduce a season ticket for weekly travellers	[37.txt_1_0]						
								
collapsed node #7 : 1 entailment unit(s) before editing								
	Cannot retrieve tickets at Moonport station	[11.txt_5_1]						
								
collapsed node #8 : 1 entailment unit(s) before editing								
	Cannot retrieve tickets with card	[11.txt_5_2]						
								
collapsed node #9 : 1 entailment unit(s) before editing								
	Help when booking seats	[18.txt_3_1]						
								
collapsed node #10 : 1 entailment unit(s) before editing								
	Help when booking seats so as many as possible can be spaced out / not next to another passenger	[18.txt_3_0]						
								
collapsed node #11 : 1 entailment unit(s) before editing								
	Cannot retrieve tickets at Moonport station with card	[11.txt_5_0]						
								
collapsed node #12 : 1 entailment unit(s) before editing								
	offers on 1st class travel for leisure travellers	[18.txt_2_0]						
								
collapsed node #13 : 1 entailment unit(s) before editing								
	to be able to put ticket on my smartphone	[15.txt_1_0]						
								
collapsed node #14 : 1 entailment unit(s) before editing								
	The ticket machine always has problems	[27.txt_1_0]						
								
collapsed node #15 : 1 entailment unit(s) before editing								
	offers on 1st class travel	[18.txt_2_1]						
								
collapsed node #16 : 1 entailment unit(s) before editing								
	The ticket machine has problems	[27.txt_1_1]						
								
collapsed node #17 : 2 entailment unit(s) before editing								
	It would be great to have ticket at a reasonable price	[14.txt_1_1]						
	cheaper tickets	[20.txt_1_1]						
								
collapsed node #18 : 1 entailment unit(s) before editing								
	Accepting tickets on the Blackberry would be great	[33.txt_1_0]						
								
collapsed node #19 : 1 entailment unit(s) before editing								
	better rewards for frequent travellers	[10.txt_3_0]						
								
collapsed node #20 : 1 entailment unit(s) before editing								
	Name changes on tickets should be allowed for a fee	[8.txt_1_0]						
								
collapsed node #21 : 1 entailment unit(s) before editing								
	The e - tickets weren't entirely straightforward with the scanners	[46653.txt_1_0]						
								
collapsed node #22 : 1 entailment unit(s) before editing								
	make all tickets refundable	[6.txt_2_0]						
								
collapsed node #23 : 1 entailment unit(s) before editing								
	make tickets refundable	[6.txt_2_1]						
								
collapsed node #24 : 1 entailment unit(s) before editing								
	The e - tickets weren't straightforward with the scanners	[46653.txt_1_1]						
								
collapsed node #25 : 1 entailment unit(s) before editing								
	When booking the seat numbers could show if it 's a 4 table seat or just a 2 seat	[100771.txt_3_0]						
								
collapsed node #26 : 2 entailment unit(s) before editing								
	You need to be more flexible in terms of change of ticket	[22.txt_1_1]						
	make tickets exchangeable	[6.txt_1_1]						
								
collapsed node #27 : 1 entailment unit(s) before editing								
	make all tickets exchangeable	[6.txt_1_0]						
								
collapsed node #28 : 1 entailment unit(s) before editing								
	tickets take up too much paper	[31.txt_3_1]						
								
collapsed node #29 : 1 entailment unit(s) before editing								
	print at home tickets take up too much paper	[31.txt_3_0]						
								
collapsed node #30 : 1 entailment unit(s) before editing								
	Do better offers ( more promotions , early bird offers etc )	[10.txt_1_0]						
								
collapsed node #31 : 1 entailment unit(s) before editing								
	not happy with changes to carte blanche system	[193822.txt_8_0]						
								
collapsed node #32 : 1 entailment unit(s) before editing								
	access to the lounge for premium standard tickets	[21.txt_1_0]						
								
collapsed node #33 : 1 entailment unit(s) before editing								
	access to the lounge	[21.txt_1_1]						
								
collapsed node #34 : 1 entailment unit(s) before editing								
	I could only print ticket	[15.txt_2_0]						
								
collapsed node #35 : 1 entailment unit(s) before editing								
	Allow fully flexible economy tickets	[16.txt_1_0]						
								
collapsed node #36 : 1 entailment unit(s) before editing								
	Allow flexible economy tickets	[16.txt_1_1]						
								
